 (1.00000000-0.00000000j)  (-0.99997321-0.00732001j)  (0.04413399+0.99902562j)  (-0.92991918+0.36776395j)  (-0.71854915+0.69547618j)  (0.06240347+0.99805100j)  (0.55150738-0.83417001j)  (0.81329791-0.58184749j)  (0.30901699+0.95105652j)  (-0.87399224+0.48593987j)
 (1.00000000+0.00000000j)  (-0.99997321-0.00732001j)  (0.87041174+0.49232448j)  (-0.31597046+0.94876903j)  (-0.80901699-0.58778525j)  (-0.54538647-0.83818471j)  (-0.06970755+0.99756747j)  (0.71343901+0.70071733j)  (0.92720223+0.37456112j)  (-0.05144569+0.99867579j)
 (1.00000000-0.00000000j)  (-0.99997321+0.00732001j)  (-0.88348105+0.46846690j)  (-0.31597046-0.94876903j)  (-0.80901699+0.58778525j)  (0.06240347-0.99805100j)  (0.55150738+0.83417001j)  (-0.73223474+0.68105234j)  (-0.62291768+0.78228740j)  (0.53615419+0.84412006j)
 (1.00000000+0.00000000j)  (-0.99997321+0.00732001j)  (-0.52996086+0.84802210j)  (0.62862734+0.77770667j)  (0.73720043+0.67567413j)  (-0.54538647+0.83818471j)  (-0.06970755-0.99756747j)  (0.81329791+0.58184749j)  (0.30901699-0.95105652j)  (0.88688656+0.46198725j)
 (1.00000000+0.00000000j)  (-0.99997321+0.00732001j)  (0.04413399-0.99902562j)  (-0.92991918-0.36776395j)  (-0.71854915-0.69547618j)  (0.06240347-0.99805100j)  (0.55150738+0.83417001j)  (0.81329791+0.58184749j)  (0.30901699-0.95105652j)  (-0.87399224-0.48593987j)
 (1.00000000-0.00000000j)  (-0.99997321+0.00732001j)  (0.87041174-0.49232448j)  (-0.31597046-0.94876903j)  (-0.80901699+0.58778525j)  (-0.54538647+0.83818471j)  (-0.06970755-0.99756747j)  (0.71343901-0.70071733j)  (0.92720223-0.37456112j)  (-0.05144569-0.99867579j)
 (1.00000000-0.00000000j)  (-0.99983264-0.01829469j)  (-0.97028386+0.24196949j)  (-0.53615419-0.84412006j)  (0.18229922-0.98324310j)  (-0.06240347+0.99805100j)  (-0.52996086-0.84802210j)  (-0.32636456+0.94524397j)  (-0.80901699+0.58778525j)  (0.07823976+0.99693457j)
 (1.00000000+0.00000000j)  (-0.99983264-0.01829469j)  (-0.09646528+0.99533635j)  (0.79812824+0.60248760j)  (0.30901699+0.95105652j)  (0.54538647-0.83818471j)  (0.04413399+0.99902562j)  (-0.16428058-0.98641365j)  (0.55150738-0.83417001j)  (0.96569471+0.25968004j)
 (1.00000000-0.00000000j)  (-0.99983264-0.01829469j)  (0.43045262+0.90261317j)  (0.79812824+0.60248760j)  (0.30901699+0.95105652j)  (-0.06240347+0.99805100j)  (-0.52996086-0.84802210j)  (-0.64928074-0.76054883j)  (-0.06970755+0.99756747j)  (-0.96848664+0.24906549j)
 (1.00000000+0.00000000j)  (-0.99983264-0.01829469j)  (0.96376798+0.26674197j)  (0.05144569+0.99867579j)  (0.66308608-0.74854315j)  (0.54538647-0.83818471j)  (0.04413399+0.99902562j)  (-0.32636456+0.94524397j)  (-0.80901699+0.58778525j)  (-0.44689361+0.89458711j)
 (1.00000000-0.00000000j)  (-0.99983264+0.01829469j)  (-0.97028386-0.24196949j)  (-0.53615419+0.84412006j)  (0.18229922+0.98324310j)  (-0.06240347-0.99805100j)  (-0.52996086+0.84802210j)  (-0.32636456-0.94524397j)  (-0.80901699-0.58778525j)  (0.07823976-0.99693457j)
 (1.00000000+0.00000000j)  (-0.99983264+0.01829469j)  (-0.09646528-0.99533635j)  (0.79812824-0.60248760j)  (0.30901699-0.95105652j)  (0.54538647+0.83818471j)  (0.04413399-0.99902562j)  (-0.16428058+0.98641365j)  (0.55150738+0.83417001j)  (0.96569471-0.25968004j)
 (1.00000000-0.00000000j)  (-0.99983264+0.01829469j)  (0.43045262-0.90261317j)  (0.79812824-0.60248760j)  (0.30901699-0.95105652j)  (-0.06240347-0.99805100j)  (-0.52996086+0.84802210j)  (-0.64928074+0.76054883j)  (-0.06970755-0.99756747j)  (-0.96848664-0.24906549j)
 (1.00000000-0.00000000j)  (-0.99983264+0.01829469j)  (0.96376798-0.26674197j)  (0.05144569-0.99867579j)  (0.66308608+0.74854315j)  (0.54538647+0.83818471j)  (0.04413399-0.99902562j)  (-0.32636456-0.94524397j)  (-0.80901699-0.58778525j)  (-0.44689361-0.89458711j)
 (1.00000000-0.00000000j)  (-0.99958035-0.02896762j)  (0.28515574+0.95848120j)  (0.11487524-0.99337993j)  (0.41544877-0.90961658j)  (-0.59390672+0.80453390j)  (-0.77317858+0.63418836j)  (-0.33880444+0.94085682j)  (-0.69163487+0.72224733j)  (-0.96670208-0.25590443j)
 (1.00000000-0.00000000j)  (-0.99958035-0.02896762j)  (0.97370935-0.22779398j)  (0.67042284+0.74197925j)  (0.31140788+0.95027635j)  (0.75448319+0.65631937j)  (0.57035206+0.82140035j)  (-0.38892500-0.92126942j)  (-0.08605118-0.99629072j)  (-0.31280100+0.94981869j)
 (1.00000000-0.00000000j)  (-0.99958035+0.02896762j)  (0.28515574-0.95848120j)  (0.11487524+0.99337993j)  (0.41544877+0.90961658j)  (-0.59390672-0.80453390j)  (-0.77317858-0.63418836j)  (-0.33880444-0.94085682j)  (-0.69163487-0.72224733j)  (-0.96670208+0.25590443j)
 (1.00000000+0.00000000j)  (-0.99958035+0.02896762j)  (0.97370935+0.22779398j)  (0.67042284-0.74197925j)  (0.31140788-0.95027635j)  (0.75448319-0.65631937j)  (0.57035206-0.82140035j)  (-0.38892500+0.92126942j)  (-0.08605118+0.99629072j)  (-0.31280100-0.94981869j)
 (1.00000000+0.00000000j)  (-0.99950434-0.03148142j)  (0.19855409+0.98008993j)  (0.79165075+0.61097389j)  (0.47317110+0.88097055j)  (-0.59390672+0.80453390j)  (-0.82345182+0.56738620j)  (0.93249527-0.36118219j)  (0.99828118-0.05860619j)  (-0.90926205-0.41622413j)
 (1.00000000+0.00000000j)  (-0.99950434-0.03148142j)  (0.92191469-0.38739296j)  (-0.99594136-0.09000446j)  (-0.92066253-0.39035945j)  (0.80518154+0.59302841j)  (0.56828447+0.82283216j)  (-0.50067077+0.86563779j)  (-0.81049269+0.58574876j)  (-0.22931030+0.97335337j)
 (1.00000000+0.00000000j)  (-0.99950434+0.03148142j)  (0.19855409-0.98008993j)  (0.79165075-0.61097389j)  (0.47317110-0.88097055j)  (-0.59390672-0.80453390j)  (-0.82345182-0.56738620j)  (0.93249527+0.36118219j)  (0.99828118+0.05860619j)  (-0.90926205+0.41622413j)
 (1.00000000-0.00000000j)  (-0.99950434+0.03148142j)  (0.92191469+0.38739296j)  (-0.99594136+0.09000446j)  (-0.92066253+0.39035945j)  (0.80518154-0.59302841j)  (0.56828447-0.82283216j)  (-0.50067077-0.86563779j)  (-0.81049269-0.58574876j)  (-0.22931030-0.97335337j)
 (1.00000000-0.00000000j)  (-0.99933543-0.03645129j)  (-0.91369540+0.40639970j)  (-0.20827241+0.97807086j)  (0.93916040+0.34347887j)  (-0.00000000+1.00000000j)  (-0.88793098-0.45997671j)  (-0.25753637+0.96626861j)  (-0.63035164-0.77630973j)  (-0.70233193-0.71184961j)
 (1.00000000+0.00000000j)  (-0.99933543-0.03645129j)  (0.72781302-0.68577563j)  (0.65823023-0.75281669j)  (0.22214348+0.97501399j)  (0.90410764-0.42730479j)  (-0.03645129+0.99933543j)  (-0.95105652+0.30901699j)  (0.17248205+0.98501266j)  (0.89827439+0.43943500j)
 (1.00000000-0.00000000j)  (-0.99933543+0.03645129j)  (-0.91369540-0.40639970j)  (-0.20827241-0.97807086j)  (0.93916040-0.34347887j)  (0.00000000-1.00000000j)  (-0.88793098+0.45997671j)  (-0.25753637-0.96626861j)  (-0.63035164+0.77630973j)  (-0.70233193+0.71184961j)
 (1.00000000+0.00000000j)  (-0.99933543+0.03645129j)  (0.72781302+0.68577563j)  (0.65823023+0.75281669j)  (0.22214348-0.97501399j)  (0.90410764+0.42730479j)  (-0.03645129-0.99933543j)  (-0.95105652-0.30901699j)  (0.17248205-0.98501266j)  (0.89827439-0.43943500j)
 (1.00000000+0.00000000j)  (-0.99922298-0.03941360j)  (-0.80901699-0.58778525j)  (-0.00313668-0.99999508j)  (-0.62291768-0.78228740j)  (-0.56945231-0.82202437j)  (0.49203725+0.87057415j)  (-0.02247721+0.99974736j)  (0.55150738-0.83417001j)  (-0.95202113-0.30603231j)
 (1.00000000+0.00000000j)  (-0.99922298-0.03941360j)  (0.96334322-0.26827193j)  (-0.51820120-0.85525874j)  (-0.01694390+0.99985644j)  (-0.52596739+0.85050473j)  (0.60140878-0.79894148j)  (0.65326642-0.75712811j)  (0.04254766-0.99909444j)  (0.83155511-0.55544226j)
 (1.00000000+0.00000000j)  (-0.99922298+0.03941360j)  (-0.80901699+0.58778525j)  (-0.00313668+0.99999508j)  (-0.62291768+0.78228740j)  (-0.56945231+0.82202437j)  (0.49203725-0.87057415j)  (-0.02247721-0.99974736j)  (0.55150738+0.83417001j)  (-0.95202113+0.30603231j)
 (1.00000000+0.00000000j)  (-0.99922298+0.03941360j)  (0.96334322+0.26827193j)  (-0.51820120+0.85525874j)  (-0.01694390-0.99985644j)  (-0.52596739-0.85050473j)  (0.60140878+0.79894148j)  (0.65326642+0.75712811j)  (0.04254766+0.99909444j)  (0.83155511+0.55544226j)
 (1.00000000+0.00000000j)  (-0.99915914-0.04100015j)  (0.04413399-0.99902562j)  (0.92194205+0.38732783j)  (0.96376798-0.26674197j)  (0.83243601-0.55412119j)  (-0.80901699-0.58778525j)  (-0.84635561+0.53261823j)  (-0.15548730-0.98783789j)  (-0.76808831-0.64034394j)
 (1.00000000-0.00000000j)  (-0.99915914-0.04100015j)  (0.79369665-0.60831376j)  (0.19585806-0.98063226j)  (0.82380652+0.56687108j)  (0.83243601-0.55412119j)  (-0.80901699-0.58778525j)  (-0.95202113-0.30603231j)  (-0.93704733+0.34920239j)  (-0.00313668-0.99999508j)
 (1.00000000-0.00000000j)  (-0.99915914+0.04100015j)  (0.04413399+0.99902562j)  (0.92194205-0.38732783j)  (0.96376798+0.26674197j)  (0.83243601+0.55412119j)  (-0.80901699+0.58778525j)  (-0.84635561-0.53261823j)  (-0.15548730+0.98783789j)  (-0.76808831+0.64034394j)
 (1.00000000+0.00000000j)  (-0.99915914+0.04100015j)  (0.79369665+0.60831376j)  (0.19585806+0.98063226j)  (0.82380652-0.56687108j)  (0.83243601+0.55412119j)  (-0.80901699+0.58778525j)  (-0.95202113+0.30603231j)  (-0.93704733-0.34920239j)  (-0.00313668+0.99999508j)
 (1.00000000+0.00000000j)  (-0.99901705-0.04432758j)  (-0.99607013-0.08856802j)  (0.31417229-0.94936598j)  (0.59216583-0.80581613j)  (-0.51382230-0.85789664j)  (0.04432758-0.99901705j)  (-0.58778525+0.80901699j)  (-0.51846915-0.85509633j)  (0.22885417+0.97346072j)
 (1.00000000-0.00000000j)  (-0.99901705-0.04432758j)  (-0.27178038+0.96235930j)  (0.55586388-0.83127333j)  (0.55134572+0.83427687j)  (0.00000000-1.00000000j)  (0.55134572-0.83427687j)  (-0.55586388-0.83127333j)  (-0.27178038-0.96235930j)  (0.99901705-0.04432758j)
 (1.00000000+0.00000000j)  (-0.99901705+0.04432758j)  (-0.99607013+0.08856802j)  (0.31417229+0.94936598j)  (0.59216583+0.80581613j)  (-0.51382230+0.85789664j)  (0.04432758+0.99901705j)  (-0.58778525-0.80901699j)  (-0.51846915+0.85509633j)  (0.22885417-0.97346072j)
 (1.00000000+0.00000000j)  (-0.99901705+0.04432758j)  (-0.27178038-0.96235930j)  (0.55586388+0.83127333j)  (0.55134572-0.83427687j)  (-0.00000000+1.00000000j)  (0.55134572+0.83427687j)  (-0.55586388+0.83127333j)  (-0.27178038+0.96235930j)  (0.99901705+0.04432758j)
 (1.00000000-0.00000000j)  (-0.99895114-0.04578881j)  (-0.55012482-0.83508244j)  (-0.95105652+0.30901699j)  (-0.87099300-0.49129542j)  (0.99842744-0.05605940j)  (0.54011457-0.84159150j)  (-0.99833320+0.05771321j)  (0.93223761-0.36184670j)  (0.49129542-0.87099300j)
 (1.00000000+0.00000000j)  (-0.99895114-0.04578881j)  (-0.45089839-0.89257529j)  (-0.91469130-0.40415322j)  (0.99464348+0.10336516j)  (-0.50101259-0.86543999j)  (-0.99481333-0.10171740j)  (0.89257529-0.45089839j)  (0.93590947+0.35224062j)  (0.58778525-0.80901699j)
 (1.00000000+0.00000000j)  (-0.99895114+0.04578881j)  (-0.55012482+0.83508244j)  (-0.95105652-0.30901699j)  (-0.87099300+0.49129542j)  (0.99842744+0.05605940j)  (0.54011457+0.84159150j)  (-0.99833320-0.05771321j)  (0.93223761+0.36184670j)  (0.49129542+0.87099300j)
 (1.00000000+0.00000000j)  (-0.99895114+0.04578881j)  (-0.45089839+0.89257529j)  (-0.91469130+0.40415322j)  (0.99464348-0.10336516j)  (-0.50101259+0.86543999j)  (-0.99481333+0.10171740j)  (0.89257529+0.45089839j)  (0.93590947-0.35224062j)  (0.58778525+0.80901699j)
 (1.00000000-0.00000000j)  (-0.99894225-0.04598239j)  (-0.04598239+0.99894225j)  (0.00000000+1.00000000j)  (0.10416168+0.99456038j)  (-0.62800107-0.77821247j)  (-0.88350282-0.46842583j)  (0.46842583-0.88350282j)  (-0.77821247+0.62800107j)  (-0.99456038+0.10416168j)
 (1.00000000+0.00000000j)  (-0.99894225-0.04598239j)  (0.98871878+0.14978376j)  (0.74851233+0.66312087j)  (-0.42730479-0.90410764j)  (0.90410764-0.42730479j)  (0.66312087-0.74851233j)  (-0.14978376+0.98871878j)  (-0.04598239+0.99894225j)  (0.00000000+1.00000000j)
 (1.00000000-0.00000000j)  (-0.99894225+0.04598239j)  (-0.04598239-0.99894225j)  (0.00000000-1.00000000j)  (0.10416168-0.99456038j)  (-0.62800107+0.77821247j)  (-0.88350282+0.46842583j)  (0.46842583+0.88350282j)  (-0.77821247-0.62800107j)  (-0.99456038-0.10416168j)
 (1.00000000+0.00000000j)  (-0.99894225+0.04598239j)  (0.98871878-0.14978376j)  (0.74851233-0.66312087j)  (-0.42730479+0.90410764j)  (0.90410764+0.42730479j)  (0.66312087+0.74851233j)  (-0.14978376-0.98871878j)  (-0.04598239-0.99894225j)  (0.00000000-1.00000000j)
 (1.00000000+0.00000000j)  (-0.99855917-0.05366178j)  (-0.96168854-0.27414439j)  (0.78705381-0.61688434j)  (-0.93310380-0.35960714j)  (-0.00000000-1.00000000j)  (-0.66885649+0.74339155j)  (0.98661317-0.16307808j)  (0.44798373-0.89404171j)  (0.86584095-0.50031935j)
 (1.00000000+0.00000000j)  (-0.99855917-0.05366178j)  (-0.83774539-0.54606104j)  (-0.39936239-0.91679315j)  (-0.97644056-0.21578653j)  (0.62800107+0.77821247j)  (0.05366178-0.99855917j)  (0.95105652-0.30901699j)  (-0.75281669-0.65823023j)  (0.97501399-0.22214348j)
 (1.00000000-0.00000000j)  (-0.99855917+0.05366178j)  (-0.96168854+0.27414439j)  (0.78705381+0.61688434j)  (-0.93310380+0.35960714j)  (0.00000000+1.00000000j)  (-0.66885649-0.74339155j)  (0.98661317+0.16307808j)  (0.44798373+0.89404171j)  (0.86584095+0.50031935j)
 (1.00000000-0.00000000j)  (-0.99855917+0.05366178j)  (-0.83774539+0.54606104j)  (-0.39936239+0.91679315j)  (-0.97644056+0.21578653j)  (0.62800107-0.77821247j)  (0.05366178+0.99855917j)  (0.95105652+0.30901699j)  (-0.75281669+0.65823023j)  (0.97501399+0.22214348j)
 (1.00000000-0.00000000j)  (-0.99837612-0.05696596j)  (-0.73640135-0.67654494j)  (-0.49129542-0.87099300j)  (-0.54074433-0.84118700j)  (-0.00000000+1.00000000j)  (-0.45089839-0.89257529j)  (-0.77317001-0.63419881j)  (0.53935017+0.84208158j)  (-0.45707715+0.88942705j)
 (1.00000000+0.00000000j)  (-0.99837612-0.05696596j)  (0.40566785+0.91402057j)  (-0.58644432+0.80998955j)  (0.80804222-0.58912458j)  (0.50101259-0.86543999j)  (-0.05696596+0.99837612j)  (0.58778525-0.80901699j)  (0.54011457-0.84159150j)  (0.77374556-0.63349650j)
 (1.00000000-0.00000000j)  (-0.99837612+0.05696596j)  (-0.73640135+0.67654494j)  (-0.49129542+0.87099300j)  (-0.54074433+0.84118700j)  (-0.00000000-1.00000000j)  (-0.45089839+0.89257529j)  (-0.77317001+0.63419881j)  (0.53935017-0.84208158j)  (-0.45707715-0.88942705j)
 (1.00000000+0.00000000j)  (-0.99837612+0.05696596j)  (0.40566785-0.91402057j)  (-0.58644432-0.80998955j)  (0.80804222+0.58912458j)  (0.50101259+0.86543999j)  (-0.05696596-0.99837612j)  (0.58778525+0.80901699j)  (0.54011457+0.84159150j)  (0.77374556+0.63349650j)
 (1.00000000+0.00000000j)  (-0.99833320-0.05771321j)  (-0.87099300+0.49129542j)  (-0.99895114+0.04578881j)  (0.93223761+0.36184670j)  (0.99842744+0.05605940j)  (-0.55012482+0.83508244j)  (0.49129542+0.87099300j)  (0.54011457+0.84159150j)  (-0.95105652-0.30901699j)
 (1.00000000-0.00000000j)  (-0.99833320-0.05771321j)  (0.96730566-0.25361340j)  (-0.58778525+0.80901699j)  (-0.54074433+0.84118700j)  (0.50101259+0.86543999j)  (-0.99999863-0.00165649j)  (-0.95156710+0.30744115j)  (0.99464348+0.10336516j)  (0.84118700+0.54074433j)
 (1.00000000-0.00000000j)  (-0.99833320+0.05771321j)  (-0.87099300-0.49129542j)  (-0.99895114-0.04578881j)  (0.93223761-0.36184670j)  (0.99842744-0.05605940j)  (-0.55012482-0.83508244j)  (0.49129542-0.87099300j)  (0.54011457-0.84159150j)  (-0.95105652+0.30901699j)
 (1.00000000-0.00000000j)  (-0.99833320+0.05771321j)  (0.96730566+0.25361340j)  (-0.58778525-0.80901699j)  (-0.54074433-0.84118700j)  (0.50101259-0.86543999j)  (-0.99999863+0.00165649j)  (-0.95156710-0.30744115j)  (0.99464348-0.10336516j)  (0.84118700-0.54074433j)
 (1.00000000+0.00000000j)  (-0.99828039-0.05861968j)  (-0.96711557+0.25433734j)  (0.25433734+0.96711557j)  (0.05861968-0.99828039j)  (0.00000000-1.00000000j)  (0.99342434+0.11449050j)  (-0.70465078-0.70955428j)  (0.70955428-0.70465078j)  (0.11449050-0.99342434j)
 (1.00000000-0.00000000j)  (-0.99828039-0.05861968j)  (-0.05605940-0.99842744j)  (-0.66702771-0.74503290j)  (0.74503290-0.66702771j)  (-0.99842744+0.05605940j)  (0.05861968-0.99828039j)  (0.00000000-1.00000000j)  (-0.31059199+0.95054333j)  (0.95054333+0.31059199j)
 (1.00000000-0.00000000j)  (-0.99828039+0.05861968j)  (-0.96711557-0.25433734j)  (0.25433734-0.96711557j)  (0.05861968+0.99828039j)  (-0.00000000+1.00000000j)  (0.99342434-0.11449050j)  (-0.70465078+0.70955428j)  (0.70955428+0.70465078j)  (0.11449050+0.99342434j)
 (1.00000000-0.00000000j)  (-0.99828039+0.05861968j)  (-0.05605940+0.99842744j)  (-0.66702771+0.74503290j)  (0.74503290+0.66702771j)  (-0.99842744-0.05605940j)  (0.05861968+0.99828039j)  (0.00000000+1.00000000j)  (-0.31059199-0.95054333j)  (0.95054333-0.31059199j)
 (1.00000000-0.00000000j)  (-0.99778121-0.06657815j)  (-0.98753788-0.15738148j)  (0.76808831+0.64034394j)  (0.30901699+0.95105652j)  (-0.83243601+0.55412119j)  (-0.62291768+0.78228740j)  (-0.65326642+0.75712811j)  (0.96376798-0.26674197j)  (-0.78423744-0.62046082j)
 (1.00000000-0.00000000j)  (-0.99778121-0.06657815j)  (-0.95615594-0.29285802j)  (0.76808831+0.64034394j)  (0.30901699+0.95105652j)  (0.56945231+0.82202437j)  (0.79369665+0.60831376j)  (-0.75198398+0.65918138j)  (-0.28455622-0.95865936j)  (-0.60582119+0.79560083j)
 (1.00000000+0.00000000j)  (-0.99778121-0.06657815j)  (0.55150738+0.83417001j)  (0.34775061-0.93758707j)  (0.70642842+0.70778450j)  (-0.83243601+0.55412119j)  (-0.62291768+0.78228740j)  (-0.37165093+0.92837255j)  (-0.80901699+0.58778525j)  (0.97353238-0.22854914j)
 (1.00000000+0.00000000j)  (-0.99778121-0.06657815j)  (0.82380652-0.56687108j)  (-0.94387040-0.33031602j)  (0.60140878+0.79894148j)  (0.56945231+0.82202437j)  (0.79369665+0.60831376j)  (-0.37165093+0.92837255j)  (-0.80901699+0.58778525j)  (0.99582491-0.09128384j)
 (1.00000000-0.00000000j)  (-0.99778121+0.06657815j)  (-0.98753788+0.15738148j)  (0.76808831-0.64034394j)  (0.30901699-0.95105652j)  (-0.83243601-0.55412119j)  (-0.62291768-0.78228740j)  (-0.65326642-0.75712811j)  (0.96376798+0.26674197j)  (-0.78423744+0.62046082j)
 (1.00000000-0.00000000j)  (-0.99778121+0.06657815j)  (-0.95615594+0.29285802j)  (0.76808831-0.64034394j)  (0.30901699-0.95105652j)  (0.56945231-0.82202437j)  (0.79369665-0.60831376j)  (-0.75198398-0.65918138j)  (-0.28455622+0.95865936j)  (-0.60582119-0.79560083j)
 (1.00000000+0.00000000j)  (-0.99778121+0.06657815j)  (0.55150738-0.83417001j)  (0.34775061+0.93758707j)  (0.70642842-0.70778450j)  (-0.83243601-0.55412119j)  (-0.62291768-0.78228740j)  (-0.37165093-0.92837255j)  (-0.80901699-0.58778525j)  (0.97353238+0.22854914j)
 (1.00000000+0.00000000j)  (-0.99778121+0.06657815j)  (0.82380652+0.56687108j)  (-0.94387040+0.33031602j)  (0.60140878-0.79894148j)  (0.56945231-0.82202437j)  (0.79369665-0.60831376j)  (-0.37165093-0.92837255j)  (-0.80901699-0.58778525j)  (0.99582491+0.09128384j)
 (1.00000000-0.00000000j)  (-0.99746197-0.07120123j)  (-0.97064510+0.24051631j)  (0.58778525-0.80901699j)  (-0.89513985+0.44578542j)  (-0.99983119-0.01837377j)  (-0.77681430+0.62972974j)  (0.54419711-0.83895739j)  (0.60255072-0.79808059j)  (-0.44578542-0.89513985j)
 (1.00000000+0.00000000j)  (-0.99746197-0.07120123j)  (0.50838906-0.86112749j)  (-0.54419711-0.83895739j)  (-0.48308112-0.87557560j)  (0.73000519+0.68344160j)  (0.99860182+0.05286207j)  (0.86112749+0.50838906j)  (-0.52869043-0.84881472j)  (0.95105652+0.30901699j)
 (1.00000000-0.00000000j)  (-0.99746197+0.07120123j)  (-0.97064510-0.24051631j)  (0.58778525+0.80901699j)  (-0.89513985-0.44578542j)  (-0.99983119+0.01837377j)  (-0.77681430-0.62972974j)  (0.54419711+0.83895739j)  (0.60255072+0.79808059j)  (-0.44578542+0.89513985j)
 (1.00000000+0.00000000j)  (-0.99746197+0.07120123j)  (0.50838906+0.86112749j)  (-0.54419711+0.83895739j)  (-0.48308112+0.87557560j)  (0.73000519-0.68344160j)  (0.99860182-0.05286207j)  (0.86112749-0.50838906j)  (-0.52869043+0.84881472j)  (0.95105652-0.30901699j)
 (1.00000000+0.00000000j)  (-0.99657485-0.08269568j)  (0.31140788+0.95027635j)  (0.91386029+0.40602879j)  (0.95816944+0.28620153j)  (0.80518154-0.59302841j)  (0.08675353+0.99622981j)  (0.85863678+0.51258451j)  (-0.97354852+0.22848037j)  (-0.33880444-0.94085682j)
 (1.00000000+0.00000000j)  (-0.99657485-0.08269568j)  (0.41544877-0.90961658j)  (0.95131963+0.30820605j)  (-0.89808434+0.43982328j)  (-0.16884028+0.98564342j)  (-0.75338278-0.65758223j)  (-0.97855520+0.20598478j)  (-0.94430700+0.32906578j)  (-0.38892500+0.92126942j)
 (1.00000000+0.00000000j)  (-0.99657485+0.08269568j)  (0.31140788-0.95027635j)  (0.91386029-0.40602879j)  (0.95816944-0.28620153j)  (0.80518154+0.59302841j)  (0.08675353-0.99622981j)  (0.85863678-0.51258451j)  (-0.97354852-0.22848037j)  (-0.33880444+0.94085682j)
 (1.00000000-0.00000000j)  (-0.99657485+0.08269568j)  (0.41544877+0.90961658j)  (0.95131963-0.30820605j)  (-0.89808434-0.43982328j)  (-0.16884028-0.98564342j)  (-0.75338278+0.65758223j)  (-0.97855520-0.20598478j)  (-0.94430700-0.32906578j)  (-0.38892500-0.92126942j)
 (1.00000000-0.00000000j)  (-0.99653599-0.08316266j)  (-0.34578566+0.93831353j)  (-0.81219405-0.58338738j)  (-0.76086455-0.64891073j)  (0.64891073-0.76086455j)  (-0.58338738+0.81219405j)  (-0.93831353-0.34578566j)  (-0.08316266+0.99653599j)  (-0.00000000+1.00000000j)
